episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
896,327040,831.8,-1167934.9875665375,-1211382.9182412676,0.8885030152046517,60002.09751701355,755224.6071777344,40378.57095718384,112355.0,6030.34736841917,253946.46014595032,1167934.9856492877,0.23138368384618507,0.0007196615950689241,0.007137365510540181,0.008901943709995402,0.9778791666030884,,0.0167816,-1276979.1144514312,0.8421021544770019
897,327405,832.5,-1341575.443563555,-1195139.7006820575,0.9238123999883051,46430.580993652344,980781.3045654297,30828.05263185501,86180.0,2312.1868953704834,241473.90968322754,1341575.4537758827,0.23138368384618507,0.0007196615950689241,0.007137365510540181,0.008901943709995402,0.9778791666030884,,0.0167816,-1276979.1144514312,0.8421021544770019
898,327770,833.8,-1413785.6498917546,-1210261.35461346,0.9275005392832298,41952.38236141205,1102540.404663086,28611.02515220642,83865.0,1747.22825050354,197022.00561332703,1413785.663679123,0.1979644018176355,0.0006990219553221035,0.007179661817836428,0.008993604281721147,0.9798311591148376,,0.016770800000000002,-1276979.1144514312,0.8421021544770019
899,328135,834.4,-1113569.988583189,-1208760.84851085,0.878667580101588,55280.20394706726,766787.9011230469,39837.77152919769,120000.0,3828.5896072387695,183115.7269744873,1113569.9892339706,0.1979644018176355,0.0006990219553221035,0.007179661817836428,0.008993604281721147,0.9798311591148376,,0.016770800000000002,-1276979.1144514312,0.8421021544770019
900,328500,836.1,-1119314.0195738995,-1208326.6844693527,0.8640339356579193,58729.10682487488,759023.4870605469,42012.473556518555,126405.0,4618.024324417114,187255.03816223145,1119314.023103714,0.1979644018176355,0.0006990219553221035,0.007179661817836428,0.008993604281721147,0.9798311591148376,,0.016770800000000002,-1286565.810153997,0.8457149957957333
901,328865,837.5,-1273611.8137684744,-1215572.3249971005,0.9228482332948136,46724.140047073364,940708.5881347656,30924.67471408844,89870.0,2821.242458343506,209287.30701446533,1273611.812321663,0.22773015067765587,0.0005553606981361794,0.004653395274592759,0.008583853413399897,0.9791597127914429,,0.016760000000000004,-1286565.810153997,0.8457149957957333
902,329230,838.1,-1182263.774683746,-1210152.7896429733,0.9038021771875147,60020.83050727844,778987.8131103516,38603.96663379669,105260.0,2899.3096175193787,256512.68578338623,1182263.7751450539,0.22773015067765587,0.0005553606981361794,0.004653395274592759,0.008583853413399897,0.9791597127914429,,0.016760000000000004,-1286565.810153997,0.8457149957957333
903,329595,838.7,-1178153.25767717,-1187775.0871147935,0.8586147826011866,69550.29113483429,764819.3316650391,47461.04883003235,129490.0,8078.079584121704,228304.79974365234,1178153.2598228455,0.22773015067765587,0.0005553606981361794,0.004653395274592759,0.008583853413399897,0.9791597127914429,,0.016760000000000004,-1286565.810153997,0.8457149957957333
904,329960,840.0,-1228233.2224487304,-1187802.5604283016,0.8560542322184942,74681.45842552185,755309.9114990234,49903.29776954651,130930.0,10943.417562514544,281146.5943145752,1228233.2211456597,0.22840735551558042,0.0006755822451898558,0.006128679250219935,0.009542972927815035,0.9753307104110718,,0.016749200000000002,-1286565.810153997,0.8457149957957333
905,330325,840.7,-1219331.455263235,-1191351.9514667415,0.8572946635011124,73491.29154586792,767232.5317382812,49260.750102996826,129620.0,7361.663172721863,265856.5088043213,1219331.4538183212,0.22840735551558042,0.0006755822451898558,0.006128679250219935,0.009542972927815035,0.9753307104110718,,0.016749200000000002,-1286565.810153997,0.8457149957957333
906,330690,841.3,-1173202.6704296577,-1191635.6266431813,0.8639481843334355,58395.34135246277,786246.4920654297,41891.557211875916,125435.0,4313.703958451719,215315.9234161377,1173202.676651895,0.22840735551558042,0.0006755822451898558,0.006128679250219935,0.009542972927815035,0.9753307104110718,,0.016749200000000002,-1286565.810153997,0.8457149957957333
907,331055,842.7,-1308504.3631228749,-1199934.808589417,0.9267017402061044,42690.087821006775,1000395.4636230469,28996.346292495728,84475.0,1351.0068063735962,193286.5421257019,1308504.358847618,0.25180032653243917,0.0006779286533473121,0.006099232466352221,0.011603854706903038,0.9701683521270752,,0.0167384,-1286565.810153997,0.8457149957957333
908,331420,843.3,-1134819.3653060137,-1191510.4375616882,0.8608874657382704,58597.87365913391,763380.8415527344,41876.530601501465,126765.0,5203.507362395525,197593.487575531,1134819.3670921624,0.25180032653243917,0.0006779286533473121,0.006099232466352221,0.011603854706903038,0.9701683521270752,,0.0167384,-1286565.810153997,0.8457149957957333
909,331785,844.6,-1131249.153011677,-1191319.5892265406,0.8607347062189286,59076.15706586838,767154.96875,41881.8436498642,127400.0,3127.8103523254395,191684.5306816101,1131249.1534337997,0.22865116008018194,0.0007150686231302404,0.00664025024008496,0.008540650719384613,0.9779544472694397,,0.0167312,-1286565.810153997,0.8457149957957333
910,332150,845.3,-1618020.0178687344,-1215199.1476828938,0.9259970940955697,41125.824405670166,1257199.9934082031,28752.816184043884,82130.0,5030.293487787247,244906.9030609131,1618020.0061409473,0.22865116008018194,0.0007150686231302404,0.00664025024008496,0.008540650719384613,0.9779544472694397,,0.0167312,-1286565.810153997,0.8457149957957333
911,332515,845.9,-1148696.6956390205,-1216180.3109813144,0.8813265264850774,55841.25937461853,771673.6776123047,39213.601694107056,115240.0,4781.047474384308,217788.37468338013,1148696.7014641762,0.22865116008018194,0.0007150686231302404,0.00664025024008496,0.008540650719384613,0.9779544472694397,,0.0167312,-1286565.810153997,0.8457149957957333
912,332880,847.2,-1159325.789103608,-1217587.6677800892,0.9024857049118983,59707.274974823,759367.1030273438,38232.0962562561,103995.0,3950.950358390808,253780.63649368286,1159325.7861356735,0.19975508769091807,0.0005010518534139632,0.004314757240200906,0.01146587369179255,0.972809910774231,,0.016720400000000003,-1286565.810153997,0.8457149957957333
913,333245,847.9,-1137997.1234051518,-1218442.906157518,0.8809017184662492,56679.5475025177,768552.6337890625,39913.772871017456,114250.0,5272.014899253845,210008.71340179443,1137997.1349611282,0.19975508769091807,0.0005010518534139632,0.004314757240200906,0.01146587369179255,0.972809910774231,,0.016720400000000003,-1286565.810153997,0.8457149957957333
914,333610,848.5,-1149629.2055852027,-1218989.8264712133,0.8810351507304466,56567.06400299072,770847.4313964844,39735.6908082962,113740.0,5207.771502494812,220098.31719970703,1149629.2109069824,0.19975508769091807,0.0005010518534139632,0.004314757240200906,0.01146587369179255,0.972809910774231,,0.016720400000000003,-1286565.810153997,0.8457149957957333
915,333975,849.8,-1292816.313032602,-1224601.7154762417,0.9252457195765351,43319.087060928345,984260.3785400391,29299.26410961151,82525.0,1731.963222503662,194999.71199035645,1292816.3178625107,0.21693918873604975,0.0006807380057963249,0.0061037833342867855,0.008664380520043013,0.9795858860015869,,0.016709600000000005,-1286565.810153997,0.8457149957957333
916,334340,850.5,-1127012.3681461485,-1222555.5845052223,0.8800600896142934,56449.517320632935,770497.8930664062,39907.04689025879,112390.0,4777.987179756165,199439.4411087036,1127012.3682451248,0.21693918873604975,0.0006807380057963249,0.0061037833342867855,0.008664380520043013,0.9795858860015869,,0.016709600000000005,-1286565.810153997,0.8457149957957333
917,334705,851.1,-1109983.0515226184,-1210975.9649031754,0.8982884077176656,61293.5440864563,738383.8201904297,39450.199204444885,104560.0,2883.3307132720947,224705.7073059082,1109983.0574140549,0.21693918873604975,0.0006807380057963249,0.0061037833342867855,0.008664380520043013,0.9795858860015869,,0.016709600000000005,-1286565.810153997,0.8457149957957333
918,335070,852.4,-1255406.2372714821,-1203056.9942721617,0.851385710500691,76751.48104476929,760393.5112304688,51505.881843566895,125205.0,14275.760376930237,304026.08142089844,1255406.2348718643,0.21222522345028424,0.0007398131175777005,0.006762320546457838,0.00817374824423735,0.9792287945747375,,0.0166988,-1286565.810153997,0.8457149957957333
919,335435,853.0,-1251523.6186098247,-1209954.6757734935,0.9210640058125535,45104.56961250305,934475.716796875,30387.256929159164,82800.0,1252.1707229614258,202608.47305488586,1251523.6175038815,0.21222522345028424,0.0007398131175777005,0.006762320546457838,0.00817374824423735,0.9792287945747375,,0.0166988,-1286565.810153997,0.8457149957957333
920,335800,853.7,-1116960.7163755614,-1209837.0106135767,0.8952408468886598,61120.29804992676,741961.6882324219,39747.43071651459,104055.0,1818.9569101333618,229377.6343612671,1116960.710220337,0.21222522345028424,0.0007398131175777005,0.006762320546457838,0.00817374824423735,0.9792287945747375,,0.0166988,-1286565.810153997,0.8457149957957333
921,336165,855.0,-1194443.6872201299,-1205878.6042861594,0.9118874907493592,54022.429553985596,831244.4818115234,35402.98127746582,90890.0,4636.984676361084,232269.2356262207,1194443.683391571,0.20539482859404465,0.0006225252279220609,0.005890963378509409,0.009412477172813133,0.9784915447235107,,0.016688,-1286565.810153997,0.8457149957957333
922,336530,855.6,-1227321.9066884425,-1208131.5108863942,0.9121506695878016,51671.126235961914,875990.2818603516,34067.64471530914,88335.0,3603.7739691734314,225325.20846557617,1227321.9090104103,0.20539482859404465,0.0006225252279220609,0.005890963378509409,0.009412477172813133,0.9784915447235107,,0.016688,-1286565.810153997,0.8457149957957333
923,336895,856.3,-1122261.7702215393,-1205336.9365136127,0.8706933028077426,58666.88454437256,761331.5701904297,42245.77021408081,112490.0,2748.5819034576416,203445.84841918945,1122261.7707271576,0.20539482859404465,0.0006225252279220609,0.005890963378509409,0.009412477172813133,0.9784915447235107,,0.016688,-1286565.810153997,0.8457149957957333
924,337260,857.6,-1172866.622208526,-1202568.6065016026,0.8534719119333241,71841.28268623352,743889.0817871094,49178.59864807129,122160.0,7919.96990776062,249718.9736328125,1172866.6239757538,0.20456194681556603,0.0005194187580950951,0.00469569156274175,0.008795955965883638,0.9789222478866577,,0.016677200000000003,-1286565.810153997,0.8457149957957333
925,337625,859.3,-1161279.9758579533,-1199666.0325313385,0.9038779422028423,57849.71555519104,782780.2622070312,37650.44025230408,95905.0,1763.3400208950043,243180.9359512329,1161279.9784314632,0.20456194681556603,0.0005194187580950951,0.00469569156274175,0.008795955965883638,0.9789222478866577,,0.016677200000000003,-1280052.9326114417,0.8400053690557611
926,337990,860.6,-1221932.3597796794,-1202102.5169988396,0.8523919381507455,77131.20326519012,754750.5765380859,51628.29337692261,122620.0,10721.261000156403,282212.228515625,1221932.35943079,0.22629120867503316,0.0007765944654142674,0.00760021545360551,0.010283024552719374,0.9724216461181641,,0.01667,-1280052.9326114417,0.8400053690557611
927,338355,861.3,-1271263.8786821836,-1200240.492776805,0.9202453626345282,46373.68294715881,927889.7479248047,31236.121121406555,82360.0,2341.1525869369507,227436.855178833,1271263.8768119812,0.22629120867503316,0.0007765944654142674,0.00760021545360551,0.010283024552719374,0.9724216461181641,,0.01667,-1280052.9326114417,0.8400053690557611
928,338720,861.9,-1250751.6283646165,-1206037.1059297351,0.9161900419078461,50071.6754026413,884167.1186523438,33151.83768939972,86065.0,3928.219247817993,243439.45626449585,1250751.6318540573,0.22629120867503316,0.0007765944654142674,0.00760021545360551,0.010283024552719374,0.9724216461181641,,0.01667,-1280052.9326114417,0.8400053690557611
929,339085,863.2,-1268024.854179186,-1212875.8909881103,0.916960306363563,49135.417634010315,901338.1844482422,32573.69326877594,85070.0,2033.6015129089355,247009.38358306885,1268024.862812996,0.17893001848929807,0.0005431042661113775,0.00463465640725764,0.00878713817923869,0.9809665679931641,,0.016659200000000002,-1280052.9326114417,0.8400053690557611
930,339450,863.9,-1151234.2679918353,-1189536.6034942656,0.8801138530038808,60834.21269989014,759743.0411376953,41983.72672319412,108675.0,2907.7764739990234,237924.72322368622,1151234.2675585747,0.17893001848929807,0.0005431042661113775,0.00463465640725764,0.00878713817923869,0.9809665679931641,,0.016659200000000002,-1280052.9326114417,0.8400053690557611
931,339815,864.5,-1207863.946729213,-1192494.9660487752,0.9111733872596531,51964.56723213196,845606.7156982422,34337.49016666412,90375.0,4322.1648597717285,233222.58164596558,1207863.9523706436,0.17893001848929807,0.0005431042661113775,0.00463465640725764,0.00878713817923869,0.9809665679931641,,0.016659200000000002,-1280052.9326114417,0.8400053690557611
932,340180,865.8,-1123912.6164909212,-1190724.3074181408,0.8753851823610802,57377.5809803009,766115.1721191406,41141.96547794342,111895.0,5568.396616458893,199192.08381652832,1123912.6180300713,0.20913715738999217,0.0005462628463838451,0.004654198376412846,0.008605276289592055,0.978548526763916,,0.0166484,-1280052.9326114417,0.8400053690557611
933,340545,866.5,-1133453.1172895215,-1190497.1071123593,0.8747318739760412,57339.03056335449,763800.8187255859,41146.17155742645,111230.0,3518.236349090934,213757.8860168457,1133453.112648949,0.20913715738999217,0.0005462628463838451,0.004654198376412846,0.008605276289592055,0.978548526763916,,0.0166484,-1280052.9326114417,0.8400053690557611
934,340910,867.1,-1139332.2306669052,-1189982.2583664446,0.8808360739930036,58131.41674232483,770428.3435058594,40795.99727630615,109800.0,4049.782547056675,214258.10675048828,1139332.2300797105,0.20913715738999217,0.0005462628463838451,0.004654198376412846,0.008605276289592055,0.978548526763916,,0.0166484,-1280052.9326114417,0.8400053690557611
935,341275,868.4,-1124738.0117641909,-1181578.343303024,0.8901399746333083,58804.81003856659,748487.5632324219,39454.92835235596,104755.0,4192.3512181043625,227848.16905593872,1124738.011858821,0.22041134751941027,0.0006272264931555439,0.005504139686787599,0.00831250487949307,0.9784383773803711,,0.016637600000000002,-1280052.9326114417,0.8400053690557611
936,341640,869.0,-1268346.238988606,-1188645.0368451467,0.9213944848269633,45160.86594295502,933092.7319335938,30428.943774223328,82425.0,2349.455226421356,220050.10285186768,1268346.233786106,0.22041134751941027,0.0006272264931555439,0.005504139686787599,0.00831250487949307,0.9784383773803711,,0.016637600000000002,-1280052.9326114417,0.8400053690557611
937,342005,869.7,-1158154.475671966,-1191053.6080526141,0.9058010021301165,56116.71001338959,795514.9749755859,36709.30686092377,94975.0,3634.13262796402,227321.05699157715,1158154.4714560509,0.22041134751941027,0.0006272264931555439,0.005504139686787599,0.00831250487949307,0.9784383773803711,,0.016637600000000002,-1280052.9326114417,0.8400053690557611
938,342370,871.0,-1281562.6616408234,-1192361.429271081,0.9242194458229901,42648.07064437866,976155.6373291016,29148.442720413208,81005.0,2424.095890045166,192829.4932975769,1281562.6692371368,0.19673097545379087,0.0005301842565562478,0.004776536389008949,0.007997509116601003,0.9815516471862793,,0.016626800000000004,-1280052.9326114417,0.8400053690557611
939,342735,871.6,-1106941.1465036198,-1185132.305665771,0.8980066800770694,61599.8803730011,741356.5068359375,39596.83428287506,102245.0,1375.7648078203201,222367.03424072266,1106941.1401673555,0.19673097545379087,0.0005301842565562478,0.004776536389008949,0.007997509116601003,0.9815516471862793,,0.016626800000000004,-1280052.9326114417,0.8400053690557611
940,343100,872.9,-1278464.0344870524,-1193207.4715713453,0.9247818238114658,42160.84797000885,973041.7287597656,28982.221205711365,79600.0,3544.30050945282,193295.76655578613,1278464.017030716,0.18138487009625687,0.0004978009512916813,0.0046456320346088004,0.007724003302619646,0.9833225011825562,,0.0166196,-1280052.9326114417,0.8400053690557611
